Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCU29,OUT045,2176.741
FDW35,OUT046,639.1922
FDH05,OUT010,507.81445
FDP26,OUT049,1541.391
DRG27,OUT035,705.8745
FDQ33,OUT046,2452.0754
FDH20,OUT010,164.6156
FDV14,OUT046,1428.5392
DRD01,OUT046,903.3482
NCI17,OUT049,1465.5098
FDF39,OUT010,596.7456
FDX37,OUT046,1577.1501
NCX17,OUT035,3611.0776
FDN03,OUT013,4032.7126
NCS41,OUT010,330.89783
FDH34,OUT045,2787.965
NCX53,OUT018,1904.7606
FDY31,OUT046,2495.763
FDD20,OUT017,2130.8862
FDE51,OUT045,613.6154
FDV27,OUT046,1547.5265
FDF16,OUT035,2222.3958
FDZ02,OUT049,1348.5425
NCK05,OUT045,881.6593
FDM12,OUT027,5132.2285
NCA05,OUT018,2001.0924
FDX33,OUT045,2433.08
FDM25,OUT049,3070.7634
FDE41,OUT018,1040.5885
FDW14,OUT045,1331.4413
NCD30,OUT046,1531.6978
FDB23,OUT010,502.8631
FDF45,OUT046,953.7212
FDW20,OUT017,2205.3035
FDF47,OUT045,3101.6655
NCR05,OUT019,408.8874
DRB01,OUT046,3104.3296
FDE36,OUT013,2426.179
FDU56,OUT049,3018.4387
FDB23,OUT049,3548.517
FDN48,OUT049,1364.3792
FDS43,OUT013,3060.5503
NCN05,OUT013,2993.5767
NCL53,OUT049,3096.3323
FDL56,OUT046,1379.1998
FDH17,OUT018,1290.9435
FDP37,OUT046,2019.0387
FDG09,OUT019,419.80548
FDA55,OUT045,3374.4617
FDX31,OUT049,3597.0571
FDJ41,OUT045,3709.1362
DRC24,OUT045,2475.4226
FDQ21,OUT035,2064.3416
NCT54,OUT045,1294.6145
FDH08,OUT049,3991.2986
FDY38,OUT018,3325.116
DRM11,OUT010,563.36786
FDG32,OUT049,3202.8447
NCH18,OUT046,3710.147
FDI20,OUT035,3420.574
FDA33,OUT018,1954.6735
FDN45,OUT013,3437.9875
FDT45,OUT010,128.75243
FDR32,OUT035,3817.0037
FDA48,OUT017,3890.3953
FDN23,OUT017,2409.6926
NCR18,OUT035,670.1916
FDD45,OUT046,1519.4921
FDI22,OUT018,2831.987
FDT09,OUT013,2082.8225
DRC24,OUT027,4062.034
FDT39,OUT046,2740.0046
FDX28,OUT045,1376.4247
FDA50,OUT018,1208.5968
FDT33,OUT027,4489.8525
FDQ60,OUT049,1756.7855
NCM19,OUT018,1459.6942
FDF40,OUT046,3759.1743
NCI30,OUT035,3766.8308
FDK34,OUT049,3775.5754
FDA38,OUT027,6056.9814
FDT02,OUT045,549.0669
FDC11,OUT017,1457.1385
FDD08,OUT046,672.4151
NCS29,OUT046,3933.4216
DRI03,OUT010,401.99155
FDK48,OUT035,1149.8008
FDM52,OUT049,2608.153
FDP49,OUT035,857.9716
DRA24,OUT046,2740.4846
NCJ43,OUT049,2976.6423
FDE11,OUT045,2879.679
FDP01,OUT049,2400.007
FDQ59,OUT018,1023.9683
FDA43,OUT019,381.6589
FDL14,OUT017,2593.1091
FDV50,OUT010,256.33243
FDT01,OUT027,5617.207
NCC42,OUT035,2190.1204
FDO28,OUT046,1948.0612
FDD32,OUT019,203.99858
FDV45,OUT035,3135.046
NCW17,OUT019,274.836
NCJ17,OUT027,2185.973
NCF18,OUT049,2974.8406
FDP01,OUT045,2390.3079
FDH24,OUT045,2480.3079
FDI38,OUT027,5586.173
FDX03,OUT035,733.935
FDY28,OUT046,3707.4177
FDN34,OUT018,2291.914
FDJ02,OUT045,2359.981
FDW40,OUT019,273.61523
FDX03,OUT017,836.7852
FDE17,OUT027,4012.3896
FDT58,OUT046,2792.9524
FDI38,OUT013,3295.1345
FDW22,OUT035,3753.0369
FDS15,OUT027,2763.2683
NCX06,OUT013,2974.191
DRK47,OUT035,3650.2136
FDC23,OUT027,4788.5967
FDM56,OUT010,245.62724
FDP21,OUT046,3470.081
FDP58,OUT046,3348.563
FDA27,OUT019,883.003
FDK41,OUT019,179.65675
NCH42,OUT046,3633.029
FDG29,OUT045,612.98883
FDW15,OUT018,2004.4518
FDD28,OUT018,716.6653
FDQ37,OUT049,2944.4983
FDC23,OUT035,3065.784
FDV13,OUT035,1434.1343
FDK33,OUT046,3146.5217
FDO33,OUT013,1741.0332
FDN21,OUT017,2785.4573
NCW06,OUT027,5198.2065
FDI38,OUT035,3551.4316
FDC21,OUT027,2728.5933
NCS05,OUT046,2149.5164
NCN53,OUT049,727.28204
FDV40,OUT010,184.18303
FDG60,OUT017,4148.7344
NCY30,OUT027,4929.166
FDM40,OUT045,2049.641
NCO30,OUT046,2791.7383
FDK10,OUT046,3390.0671
FDM36,OUT045,2749.4587
FDN10,OUT013,1785.0226
FDM46,OUT018,1415.4799
FDX50,OUT049,1744.4242
FDP33,OUT045,3464.5925
FDO12,OUT045,2917.9558
FDC28,OUT013,1603.9355
FDO31,OUT045,1216.3295
FDX45,OUT035,2432.4563
FDV21,OUT049,2080.1155
FDH04,OUT049,1261.1693
NCG54,OUT013,2763.2424
FDO13,OUT046,2719.6272
FDA09,OUT027,4809.9863
FDC38,OUT017,2176.4607
NCO42,OUT046,2309.8726
FDL45,OUT049,2046.6746
NCK31,OUT013,690.96405
FDM39,OUT017,2935.5256
FDC22,OUT010,439.2031
FDF46,OUT046,1858.2488
FDQ37,OUT045,2801.951
FDH41,OUT010,395.0832
FDQ04,OUT046,775.1953
NCQ02,OUT027,5108.796
FDJ57,OUT027,5059.1006
NCE07,OUT049,2291.0352
FDE56,OUT013,952.96704
FDI20,OUT049,3234.0378
FDK36,OUT018,594.048
FDP08,OUT027,5177.472
FDF44,OUT017,2194.41
NCU53,OUT017,2725.7502
FDF47,OUT035,3519.1223
FDS55,OUT010,261.8316
FDZ52,OUT010,259.4211
FDL04,OUT018,1369.5146
NCM26,OUT035,2626.842
FDX43,OUT049,2838.1267
FDP52,OUT049,3496.1226
DRK49,OUT045,567.7574
FDE38,OUT013,2624.9524
DRF13,OUT035,2273.3533
FDK41,OUT010,199.37212
FDJ04,OUT027,3117.3596
FDZ44,OUT018,1568.1254
FDS11,OUT013,3611.638
FDA55,OUT049,3554.201
NCW53,OUT046,2915.9573
FDB49,OUT027,2527.577
FDD23,OUT017,3223.8313
NCV42,OUT045,1584.9918
NCZ29,OUT018,1654.6464
FDQ26,OUT013,738.264
FDV08,OUT017,863.72424
FDC53,OUT049,1567.8678
FDV58,OUT010,435.61487
NCP02,OUT019,150.48097
DRI37,OUT045,799.44916
FDQ12,OUT049,3711.4006
FDE33,OUT046,1186.4829
FDX27,OUT045,1339.9352
FDM22,OUT017,943.6098
NCH30,OUT019,234.56583
FDC04,OUT017,4257.0513
FDO38,OUT046,1222.4303
FDV52,OUT027,2976.8147
FDB32,OUT013,1485.5934
FDV43,OUT018,498.56412
FDI24,OUT018,2355.0908
FDR40,OUT017,1482.4368
FDW02,OUT049,1892.4479
FDE44,OUT049,802.06146
FDL38,OUT046,1520.2327
NCT54,OUT010,168.39232
DRJ39,OUT010,436.83777
FDW55,OUT049,4161.625
DRF13,OUT019,294.16034
NCW17,OUT049,2158.8064
FDP13,OUT035,570.89594
FDS08,OUT018,2328.932
NCP17,OUT035,997.169
NCO53,OUT035,2939.9504
FDH19,OUT045,2674.5896
FDJ04,OUT017,1917.9794
FDG10,OUT049,796.5101
FDA40,OUT010,179.71277
FDI53,OUT045,2474.6123
FDU09,OUT010,117.946686
FDK60,OUT045,1400.1469
FDR43,OUT017,800.11914
FDW22,OUT017,3931.7551
DRP47,OUT010,566.4838
DRG48,OUT010,340.30444
FDA14,OUT035,2285.6006
FDU49,OUT013,1390.6255
FDK28,OUT045,3669.2573
FDT19,OUT046,3209.0288
NCQ42,OUT045,1927.5779
FDD03,OUT045,3336.9075
NCM53,OUT013,1690.4001
NCX53,OUT045,2226.606
FDV14,OUT027,2066.1765
NCZ54,OUT017,2664.7288
FDB39,OUT013,728.67194
DRC24,OUT046,2462.986
FDY36,OUT013,1007.0204
FDN01,OUT035,2810.1523
DRH25,OUT046,834.4447
FDV08,OUT046,717.9792
NCP53,OUT049,3729.096
FDU52,OUT010,331.42215
NCI42,OUT045,3025.5374
FDZ14,OUT035,1911.7948
FDF11,OUT046,3957.2678
FDQ13,OUT018,1123.2229
FDO32,OUT010,89.24028
DRJ37,OUT018,1972.4689
FDY43,OUT046,2675.9324
NCT41,OUT017,2574.6765
NCV17,OUT045,2078.661
FDM04,OUT027,1363.5531
DRB48,OUT018,531.49664
FDM24,OUT013,2219.592
FDT37,OUT049,3935.265
NCO05,OUT010,178.01645
FDL13,OUT046,3719.4268
FDL15,OUT017,2633.2375
FDB11,OUT018,3039.7524
FDL14,OUT019,336.35223
FDY10,OUT019,241.44301
FDJ40,OUT049,1713.4896
NCW18,OUT046,3491.3245
NCY06,OUT013,2030.4728
DRE13,OUT018,1163.6403
FDA26,OUT045,3388.5847
NCE19,OUT010,102.16674
FDE33,OUT035,1295.3724
DRL59,OUT027,1242.9501
FDY07,OUT046,701.3914
FDF57,OUT018,2285.74
FDM58,OUT035,1715.4142
FDP26,OUT027,2595.5432
FDY32,OUT046,2791.0374
FDD51,OUT010,93.32106
FDU22,OUT018,1552.2374
FDZ49,OUT018,3176.0383
NCI42,OUT017,3887.1013
FDT04,OUT027,998.43207
NCU41,OUT045,2837.928
FDS56,OUT045,3961.459
NCN42,OUT017,2675.5767
FDK34,OUT046,3553.5952
FDB03,OUT017,4334.3755
DRJ25,OUT035,837.4136
FDT25,OUT027,3152.9673
FDN20,OUT013,2800.218
FDP09,OUT013,3413.2437
FDM20,OUT019,615.6989
NCG55,OUT046,1813.5577
NCP14,OUT045,1427.1117
NCH06,OUT046,3661.5828
FDV52,OUT013,1956.7728
NCL07,OUT035,613.4615
DRJ11,OUT027,5164.3354
DRO59,OUT013,1017.09515
FDW15,OUT010,275.3814
NCQ30,OUT035,1829.1871
NCN54,OUT019,171.91353
FDY01,OUT027,2965.183
FDX39,OUT035,3585.6382
FDH53,OUT027,2094.7527
FDA57,OUT035,697.4102
NCC07,OUT010,256.95703
FDU28,OUT013,3103.2888
FDK36,OUT010,147.38083
FDR36,OUT018,484.43552
NCQ17,OUT035,2359.3477
FDS28,OUT019,128.48796
FDE08,OUT045,2319.6594
FDU22,OUT046,1897.0953
FDG41,OUT045,1612.0302
FDO31,OUT010,176.0468
FDM21,OUT019,683.1
FDU40,OUT017,3568.4702
FDV36,OUT018,1667.9891
FDT10,OUT027,1485.1709
FDX38,OUT045,633.1282
NCU30,OUT027,4354.6963
NCV06,OUT049,3368.8665
FDT16,OUT035,4210.088
NCP41,OUT027,2684.278
FDZ56,OUT017,2955.5525
FDC22,OUT035,3151.385
FDU10,OUT035,591.8566
FDS46,OUT045,1805.2458
FDO08,OUT049,2818.468
NCV42,OUT018,1503.6373
FDP33,OUT035,3874.4258
FDJ12,OUT046,3609.4368
FDH04,OUT045,1378.3851
NCU54,OUT013,3433.6497
FDO36,OUT010,374.1277
FDT37,OUT027,6326.7236
FDD14,OUT010,444.88525
FDA16,OUT013,3570.7283
NCS42,OUT019,203.15277
FDP10,OUT019,225.43034
FDQ28,OUT049,2491.5706
FDK57,OUT010,229.1295
FDK02,OUT013,1821.089
FDW47,OUT018,1582.6449
NCC42,OUT018,1802.4783
FDQ37,OUT018,2618.953
FDL40,OUT046,1510.5496
DRE13,OUT010,192.03838
FDQ34,OUT027,2718.0676
NCB54,OUT046,2074.0032
FDS48,OUT049,2616.5547
FDO15,OUT045,1077.6348
NCT30,OUT013,630.35895
FDU49,OUT027,2148.437
FDE21,OUT046,1822.1813
FDS49,OUT019,169.55663
FDT38,OUT027,2064.9592
FDZ01,OUT045,1591.1625
FDC41,OUT035,1135.6832
DRG13,OUT010,316.0954
NCZ42,OUT018,3248.7126
NCM07,OUT045,1163.3536
NCV17,OUT018,1742.5582
DRK39,OUT035,1287.2738
FDS37,OUT018,1534.4502
FDV12,OUT019,212.12538
NCG19,OUT018,3215.597
FDS51,OUT013,827.82025
NCO14,OUT046,677.6921
FDC38,OUT046,2130.9333
FDN15,OUT046,2254.7668
NCH42,OUT013,3692.8357
FDQ22,OUT046,618.1525
FDC05,OUT013,3158.571
FDZ31,OUT013,3140.6838
DRJ23,OUT049,3033.8801
FDC52,OUT035,2462.1614
DRD12,OUT010,140.89815
FDV55,OUT017,2484.037
FDD32,OUT046,1282.1681
FDR01,OUT049,3658.576
FDY08,OUT019,278.43506
FDQ45,OUT045,3005.3218
DRN11,OUT027,3858.4817
NCS05,OUT018,1746.5991
FDY32,OUT035,2518.2837
NCD31,OUT045,2578.8948
NCE06,OUT049,2714.2761
NCP14,OUT046,1648.4492
NCF18,OUT019,372.5653
FDF14,OUT018,1985.432
FDB22,OUT017,2504.4358
NCH54,OUT049,2795.6123
FDU27,OUT035,671.36646
FDS58,OUT027,4219.386
NCU29,OUT035,2209.9568
FDJ57,OUT013,2852.0027
FDL56,OUT049,1277.5094
FDH60,OUT035,3335.5212
FDN24,OUT018,650.4307
FDD02,OUT017,2009.3593
FDP15,OUT017,4447.794
FDB28,OUT027,5301.6064
DRC49,OUT045,2052.8323
NCG30,OUT018,1615.7262
FDJ14,OUT049,1114.5332
FDL52,OUT045,524.6988
NCG19,OUT027,5975.003
NCN41,OUT035,1927.1055
FDW22,OUT013,3548.531
FDI02,OUT013,1687.0405
FDV51,OUT045,2581.9214
FDV48,OUT046,1391.1809
NCL17,OUT019,265.47946
FDP46,OUT045,1221.7869
FDU10,OUT045,477.49664
FDT37,OUT010,509.56717
FDI27,OUT035,711.2324
FDN51,OUT046,3948.5132
FDW07,OUT035,1191.3497
FDN45,OUT049,3285.0034
DRN37,OUT027,4428.74
DRF48,OUT049,3336.918
FDP38,OUT019,126.4256
NCX18,OUT027,5264.6157
FDK45,OUT018,1502.4972
FDZ37,OUT049,1195.9308
FDS50,OUT018,3033.2256
NCR54,OUT018,2665.8962
NCS17,OUT035,1421.8446
FDV31,OUT046,2934.5132
DRE27,OUT017,1552.713
FDN60,OUT013,2629.334
FDK26,OUT013,2820.648
FDX37,OUT018,1293.5714
FDW31,OUT046,3399.4263
FDX26,OUT018,2481.2947
DRL49,OUT019,274.27753
FDU49,OUT017,1545.8657
FDY58,OUT046,3464.9314
FDN03,OUT045,3749.351
NCV06,OUT010,408.9957
FDH53,OUT045,1255.3608
FDG31,OUT018,780.1243
NCC06,OUT045,2007.0193
FDS13,OUT049,4345.6226
FDP16,OUT035,3816.578
FDA35,OUT013,1839.6478
DRP47,OUT018,3492.3044
FDY28,OUT010,428.68158
FDY20,OUT035,1389.0898
NCH30,OUT017,1838.8942
NCR29,OUT019,146.8712
NCP05,OUT013,2510.8474
NCF30,OUT019,253.19936
FDA08,OUT035,2703.327
FDN51,OUT027,6510.5005
FDH12,OUT046,1693.1544
FDY39,OUT017,3087.9124
NCO53,OUT045,2693.0193
FDB40,OUT046,2475.28
FDH02,OUT049,1242.2474
FDY11,OUT027,1631.5609
FDQ09,OUT019,237.12267
FDP16,OUT013,3751.4114
NCF55,OUT018,415.81802
FDY09,OUT027,4747.8203
FDY39,OUT045,2930.4487
NCU53,OUT049,2740.3623
NCT41,OUT049,2618.8735
FDJ45,OUT046,546.988
FDR28,OUT013,2590.265
FDN08,OUT013,1659.7756
FDJ07,OUT049,1806.6605
FDZ09,OUT027,4383.4736
FDQ14,OUT017,2438.6094
FDY12,OUT027,1388.5228
FDK57,OUT046,1899.4742
FDD20,OUT049,2052.9736
FDS36,OUT018,1451.1476
FDI40,OUT049,1493.3558
FDJ40,OUT045,1677.6573
FDE08,OUT013,2442.138
DRK01,OUT013,1351.6986
FDC58,OUT049,719.08
FDE50,OUT046,3071.415
FDX48,OUT035,2514.412
DRM35,OUT018,2345.407
FDG41,OUT013,1503.6622
FDB52,OUT046,3663.7097
FDV19,OUT045,2513.0994
DRG48,OUT017,2380.4639
FDI26,OUT013,2917.1672
FDU11,OUT019,235.09232
FDF59,OUT019,246.20465
FDR07,OUT049,1502.2162
NCE06,OUT017,2619.3384
FDE10,OUT046,2412.8274
NCO55,OUT046,1718.889
FDZ13,OUT013,716.8407
FDT50,OUT017,1580.2415
FDH12,OUT010,190.98453
FDD21,OUT045,1776.2706
NCM05,OUT013,4280.573
FDK04,OUT013,772.0024
FDN33,OUT017,1549.6981
NCM18,OUT010,136.93031
DRC25,OUT049,1328.2997
FDT47,OUT017,1693.5763
FDD45,OUT027,2430.4392
NCD07,OUT018,1490.6444
NCY54,OUT010,433.03534
FDL12,OUT049,849.3114
FDL02,OUT017,1685.088
FDC60,OUT035,1338.0966
FDR37,OUT017,3135.7507
FDY16,OUT017,3282.054
FDU26,OUT045,1865.0795
FDN24,OUT013,719.6002
FDH44,OUT013,2503.9397
FDE23,OUT010,82.59086
FDW60,OUT017,2986.591
FDQ55,OUT049,1854.655
FDV32,OUT027,1497.09
FDV03,OUT010,309.42712
FDY14,OUT010,554.4947
NCL55,OUT027,6289.7856
DRF25,OUT017,782.5812
FDX03,OUT046,710.61426
FDF40,OUT045,3621.6035
FDX24,OUT010,216.29492
FDA25,OUT049,1583.3218
FDH21,OUT018,2038.6725
FDB47,OUT010,385.75278
FDT34,OUT019,255.7708
FDS39,OUT010,302.94598
NCU05,OUT046,1225.865
FDE02,OUT049,1401.499
FDL25,OUT035,1333.9327
FDC50,OUT049,1416.8746
FDZ32,OUT049,1551.631
FDV14,OUT045,1258.1206
FDR07,OUT045,1393.9772
FDB26,OUT049,816.6397
NCR50,OUT045,2429.14
FDP01,OUT018,2091.8918
FDH57,OUT045,1867.3269
FDM60,OUT027,1080.1183
FDA45,OUT017,3095.7676
FDU55,OUT017,4461.0244
FDH40,OUT035,1272.1339
FDG40,OUT019,93.12532
FDT12,OUT049,4102.4746
DRL59,OUT045,737.89197
FDT47,OUT018,1290.2311
FDI60,OUT017,1174.516
DRF51,OUT027,1092.7094
NCK31,OUT049,800.2985
FDB08,OUT045,2377.8447
FDM44,OUT035,1547.2831
FDD46,OUT018,2103.491
FDR27,OUT019,275.02893
FDV56,OUT010,191.21872
FDM02,OUT049,1271.5831
FDU45,OUT018,1501.1882
FDZ10,OUT017,2121.0925
NCK31,OUT010,95.703445
FDR27,OUT035,2107.1443
FDF33,OUT013,1552.5613
FDJ36,OUT046,1721.0182
FDP33,OUT049,3672.1606
FDG17,OUT046,4156.5693
FDG47,OUT027,6456.9604
NCW29,OUT046,2054.4355
DRH59,OUT017,1221.5602
FDR32,OUT017,4068.3606
FDP48,OUT035,2994.1396
FDG17,OUT035,4049.811
DRJ59,OUT017,747.2455
FDY48,OUT027,2546.389
FDB02,OUT046,3140.4885
FDN10,OUT019,246.78767
NCD55,OUT035,632.4808
FDX34,OUT013,1795.8387
FDZ38,OUT045,2662.1956
DRF37,OUT049,3816.3074
DRL47,OUT019,256.88623
FDL27,OUT035,1066.5609
NCP53,OUT035,3707.3074
FDT03,OUT019,405.54337
FDJ28,OUT035,3201.181
FDF40,OUT018,3426.6643
FDA32,OUT035,3478.6323
NCP02,OUT017,1110.5664
FDZ31,OUT045,3018.0242
NCQ29,OUT013,4188.4707
FDP57,OUT010,253.57527
FDL32,OUT027,2863.758
DRB01,OUT035,3067.3035
FDJ40,OUT046,1860.9852
FDO24,OUT018,2203.2354
FDO11,OUT018,3563.9097
FDA56,OUT035,1851.7252
FDF02,OUT045,1450.8538
FDA10,OUT013,2043.3195
NCI55,OUT017,2138.753
FDZ40,OUT010,106.6313
FDV08,OUT049,735.19324
FDN48,OUT013,1299.2593
FDU57,OUT017,2485.9353
DRF49,OUT013,1677.6909
FDS02,OUT035,3241.629
FDS43,OUT046,2986.6077
FDT16,OUT013,4182.4443
FDX19,OUT027,5964.716
FDK15,OUT046,1579.5739
DRA12,OUT049,2344.527
FDY35,OUT017,936.07245
NCU42,OUT013,2723.4004
FDD26,OUT013,2871.4236
FDR11,OUT018,2263.191
NCP53,OUT045,3377.6338
FDP34,OUT045,2312.732
NCV41,OUT019,250.86891
FDN20,OUT018,2217.2852
FDZ16,OUT018,2691.281
FDZ28,OUT049,1930.8485
NCL55,OUT013,4076.4949
NCJ17,OUT046,1422.1202
FDT37,OUT046,3746.4868
FDV51,OUT049,2861.7358
FDZ28,OUT035,2091.958
FDN27,OUT013,1911.636
FDS14,OUT019,303.53918
FDZ58,OUT045,1814.8251
FDD46,OUT046,2667.7078
FDJ03,OUT035,721.4737
FDU03,OUT010,361.34177
FDA33,OUT027,3893.1104
NCW53,OUT035,3204.4363
NCC55,OUT017,719.51855
FDP52,OUT019,592.5047
FDE39,OUT049,1868.1564
FDB44,OUT035,3420.138
FDG59,OUT013,522.42523
FDI05,OUT013,1028.9323
FDF59,OUT045,1791.2311
FDM39,OUT019,343.23053
FDB14,OUT013,1458.1614
NCS05,OUT019,286.25217
DRJ35,OUT045,813.7002
FDO31,OUT019,203.56824
FDA31,OUT046,2929.9534
FDX40,OUT049,636.46576
FDW56,OUT045,2851.369
FDH09,OUT018,581.94653
FDA52,OUT019,329.2547
FDF20,OUT019,401.34082
FDE40,OUT046,938.25775
NCU17,OUT046,1626.781
NCP14,OUT035,1553.8839
FDN25,OUT027,1417.0797
FDU39,OUT049,962.4593
NCM05,OUT017,4561.9707
FDU07,OUT017,2425.9912
FDF28,OUT049,1996.726
FDR57,OUT049,2652.7852
FDJ33,OUT013,1727.5297
DRH23,OUT035,927.81213
FDQ52,OUT046,3567.9104
DRK13,OUT035,3175.0027
FDP09,OUT046,3105.15
FDR08,OUT027,2721.5225
FDV50,OUT045,1721.8707
FDT13,OUT049,3190.6648
FDJ27,OUT027,2508.3313
FDH21,OUT046,2591.0925
FDW14,OUT027,2200.3147
FDL52,OUT049,634.0837
FDW28,OUT017,3534.637
FDL40,OUT049,1591.2034
FDE24,OUT046,2263.0793
FDX35,OUT049,4151.99
FDP46,OUT017,1467.7659
FDX56,OUT045,3160.826
FDQ45,OUT049,3377.4573
FDK50,OUT027,4274.3486
FDY26,OUT045,3212.318
FDQ09,OUT017,1857.2423
FDN39,OUT049,2731.6106
FDP13,OUT017,705.37335
FDR51,OUT013,2203.36
FDZ49,OUT010,502.84802
FDL28,OUT018,3256.4949
FDZ10,OUT035,1990.4109
FDK38,OUT013,2294.881
DRL49,OUT027,3731.235
FDR15,OUT013,2262.8835
FDQ24,OUT035,3881.452
FDD56,OUT013,2884.387
NCR42,OUT046,584.48047
FDH52,OUT045,884.2016
FDH57,OUT019,265.42502
FDR15,OUT010,303.8088
FDJ34,OUT035,1937.2699
FDW37,OUT035,1370.0189
FDQ23,OUT018,1388.1799
FDP34,OUT013,2606.836
FDE04,OUT027,4860.0938
FDC48,OUT045,1112.2852
FDA47,OUT019,298.61407
FDI35,OUT018,2357.12
NCV05,OUT013,2500.9817
FDR28,OUT045,2578.593
FDH31,OUT017,1729.4537
FDP59,OUT019,223.75636
FDS19,OUT018,962.8305
FDM60,OUT045,541.8649
FDJ44,OUT018,2373.2126
DRH51,OUT017,1435.4967
DRC25,OUT017,1499.7256
DRE25,OUT013,1377.9879
NCX05,OUT049,1804.7196
FDR11,OUT017,2607.5603
DRP47,OUT045,3452.597
DRC49,OUT019,268.26953
FDQ47,OUT027,1156.6223
FDL20,OUT013,1739.8419
FDM34,OUT035,2063.4172
NCN55,OUT013,3844.8394
FDD41,OUT035,1602.7972
FDE52,OUT049,1296.7767
NCT18,OUT019,340.35718
FDJ32,OUT018,729.19525
FDE16,OUT046,3302.5063
FDZ09,OUT045,2497.4714
DRZ11,OUT046,2226.9902
FDK41,OUT049,1280.0477
FDE56,OUT049,864.76086
FDH34,OUT013,3037.1238
DRI49,OUT013,1245.5538
DRI59,OUT046,3451.3276
DRC36,OUT049,3006.037
FDS15,OUT019,240.50648
FDI07,OUT018,2670.6057
FDZ15,OUT018,1565.3627
NCX41,OUT027,5549.461
NCO29,OUT019,323.8839
FDF57,OUT013,2695.7363
FDI33,OUT035,1396.1749
DRJ47,OUT049,2824.6433
FDB34,OUT046,1363.53
FDY22,OUT027,3727.3394
DRL11,OUT017,2606.6423
FDY46,OUT035,3168.1677
FDG17,OUT013,3923.6458
FDE52,OUT018,1088.8146
DRP47,OUT027,6263.335
FDO01,OUT010,257.14398
FDL09,OUT046,2780.3604
FDR57,OUT013,2310.7678
DRD37,OUT035,765.23663
FDQ36,OUT027,1196.3292
FDL33,OUT049,3436.2034
FDL48,OUT045,715.15436
FDL28,OUT049,4017.6184
NCN29,OUT046,764.8354
FDO13,OUT035,2550.93
FDB38,OUT045,2601.077
FDI36,OUT035,3288.024
FDI58,OUT035,1420.3663
FDH22,OUT018,1790.3711
FDQ27,OUT013,1381.4016
FDT33,OUT046,3022.0325
FDC56,OUT045,1615.6818
FDF14,OUT046,2594.3884
FDQ39,OUT017,3347.1367
NCM43,OUT017,2845.185
FDS46,OUT035,1958.569
FDI22,OUT049,3388.088
NCE43,OUT045,2555.131
FDZ36,OUT010,376.3413
FDR13,OUT019,252.5412
FDP46,OUT018,1123.4003
FDW56,OUT019,373.37338
FDB40,OUT017,2585.518
FDM28,OUT018,2354.1985
FDV49,OUT013,4243.694
NCS53,OUT018,2041.348
FDO03,OUT049,4015.4944
FDT15,OUT035,3044.3074
FDD33,OUT049,3620.6726
FDX13,OUT017,4366.1
FDH60,OUT013,3212.4563
DRH51,OUT046,1337.2792
NCL07,OUT049,702.7798
FDW51,OUT045,3360.8638
FDF21,OUT019,410.11035
FDH26,OUT019,298.2904
FDJ03,OUT049,741.5685
FDU35,OUT017,1625.8197
DRL01,OUT018,3210.0803
FDE59,OUT045,533.6141
FDI60,OUT035,1014.7111
DRH39,OUT035,1167.985
FDK36,OUT049,847.3846
FDN52,OUT045,1150.403
FDU12,OUT017,4666.6934
NCT05,OUT027,6332.2075
FDS37,OUT027,2954.3008
FDK24,OUT017,904.9862
DRF36,OUT013,3098.6091
FDN46,OUT010,186.60889
NCN06,OUT045,2394.256
FDD59,OUT035,1255.6552
FDM14,OUT045,1587.9186
FDO10,OUT018,727.107
FDU35,OUT013,1406.7284
NCA30,OUT018,2589.0054
NCO41,OUT049,1537.7662
FDI24,OUT046,2890.4783
FDZ16,OUT046,3122.4622
FDV47,OUT046,1283.0709
FDV16,OUT045,482.3327
FDZ22,OUT035,1235.9327
FDO20,OUT010,633.4937
FDW38,OUT013,710.5517
FDW52,OUT045,2609.5667
FDT43,OUT019,117.84932
NCS29,OUT045,3714.0967
NCC31,OUT017,2559.264
FDA21,OUT017,3293.9897
FDQ55,OUT046,1991.979
NCE54,OUT049,1233.1124
FDD45,OUT017,1523.6713
NCP17,OUT017,1148.5997
FDR47,OUT035,3186.5857
DRM35,OUT013,2891.4172
FDR47,OUT019,382.36624
FDX19,OUT010,508.47064
FDV22,OUT027,4144.379
FDQ46,OUT027,2847.394
DRO47,OUT045,1528.5546
FDB44,OUT010,475.4362
FDN02,OUT010,409.58972
FDW10,OUT045,2634.82
FDJ41,OUT019,777.5835
FDM50,OUT046,955.91046
FDW10,OUT035,2997.4226
FDY48,OUT049,1638.7863
NCE30,OUT027,5587.408
FDO04,OUT045,768.92365
FDQ26,OUT010,111.132904
NCX29,OUT018,1886.7098
FDE39,OUT046,1896.8683
NCR54,OUT027,5248.679
NCP55,OUT027,1330.7314
FDX22,OUT017,3729.3733
FDI05,OUT035,1067.2181
FDC51,OUT027,3235.0144
FDC10,OUT013,1663.4366
FDJ46,OUT045,2670.1458
FDV10,OUT010,101.68994
FDX12,OUT027,6207.4194
FDL43,OUT019,179.03282
DRB13,OUT046,3512.9026
FDF59,OUT027,3290.0764
FDT35,OUT049,2648.143
NCJ19,OUT035,909.7137
FDT35,OUT018,2304.427
FDI48,OUT046,821.0583
DRC24,OUT019,307.4289
NCZ05,OUT017,1688.9434
FDJ57,OUT049,3344.1475
